timestamp,source,log_message,target_label,
2025-12-20 14:32:21,ModernCRM,"nova.osapi_compute.wsgi.server [req-79b9f95a-26b4-4b98-9f57-1896c54a0a33 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.2017291",HTTP Status,
2025-09-10 19:34:18,ModernHR,"nova.osapi_compute.wsgi.server [req-c825e8ea-d765-4f39-9175-93cb0321be3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1916 time: 0.2741730",HTTP Status,
6/5/2025 20:36,ModernCRM,Backup completed successfully.,System Notification,
4/28/2025 4:07,ModernHR,API access denied due to unauthorized credentials for user 5914,Security Alert,
2/12/2025 8:09,BillingSystem,Unusual access attempt from 192.168.129.63 logged,Security Alert,
9/14/2025 11:53,BillingSystem,User User950 logged out.,User Action,
2025-06-23 03:19:08,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-1162e278-3bf2-4b32-93b5-9c7ec218365e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" Return code: 202 len: 733 time: 0.5126011",HTTP Status,
2025-02-08 11:55:11,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.139,10.11.10.1 ""GET /latest/meta-data/local-hostname HTTP/1.1"" status: 200 len: 130 time: 0.0008819",HTTP Status,
9/24/2025 12:10,BillingSystem,System updated to version 2.0.5.,System Notification,
2/24/2025 18:08,AnalyticsEngine,Critical system equipment failure: equipment ID Component10,Critical Error,
2025-08-14 18:24:22,BillingSystem,"nova.compute.claims [req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Total memory: 64172 MB, used: 512.00 MB",Resource Usage,
2025-04-24 21:58:42,ModernHR,"nova.osapi_compute.wsgi.server [req-8a5b19ff-20d8-40e7-94d3-29b89f9b6987 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  404 len: 296 time: 0.0831139",HTTP Status,
5/1/2025 17:02,ModernCRM,Detected an unauthorized data extraction request,Security Alert,
2025-02-03 07:18:00,BillingSystem,"nova.osapi_compute.wsgi.server [req-2828889b-97b9-4cc6-9cf7-44c8f4e856b9 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" RCODE  404 len: 296 time: 0.0839748",HTTP Status,
8/13/2025 4:38,ThirdPartyAPI,User User247 logged in.,User Action,
2025-01-20 01:31:48,ModernCRM,nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[],Resource Usage,
2025-02-13 20:00:59,ModernHR,"nova.osapi_compute.wsgi.server [req-ab451068-9756-4ad9-9d18-5ceaa6424627 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0913219",HTTP Status,
2025-11-14 11:13:12,ModernHR,nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],Resource Usage,
2025-01-09 19:25:51,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.130,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0006940",HTTP Status,
2025-03-09 16:28:49,ModernCRM,"nova.osapi_compute.wsgi.server [req-3e488ee5-f0f3-41b6-b0b1-894d043b6f5e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2681561",HTTP Status,
6/22/2025 11:31,BillingSystem,Backup completed successfully.,System Notification,
2025-10-16 02:43:45,BillingSystem,"nova.compute.claims [req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] vcpu limit not specified, defaulting to unlimited",Resource Usage,
2025-03-11 01:31:31,BillingSystem,"nova.metadata.wsgi.server [-] 10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0011051",HTTP Status,
1/25/2025 5:24,ModernHR,Privilege elevation detected for user 6942,Security Alert,
8/9/2025 18:32,AnalyticsEngine,API access request from user 9714 was rejected due to invalid credentials,Security Alert,
2025-11-06 11:29:08,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-ea4d9b17-3021-441c-a951-975ae6253a8b f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -] 10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0890410",HTTP Status,
9/29/2025 4:00,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification,
2025-11-12 07:31:37,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-6e4f4f57-ce56-4885-956a-dc1235c5afb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.4072819",HTTP Status,
9/19/2025 21:16,ModernCRM,Account with ID 1977 created by User815.,User Action,
6/9/2025 4:39,ModernHR,Backup started at 2025-03-04 20:50:28.,System Notification,
2025-09-29 14:20:55,ModernCRM,"nova.metadata.wsgi.server [-] 10.11.21.135,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" Return code: 200 len: 120 time: 0.0008440",HTTP Status,
5/23/2025 15:01,BillingSystem,"Abnormal system behavior on server 43, potential security breach",Security Alert,
8/22/2025 7:37,AnalyticsEngine,User User344 logged out.,User Action,
2025-08-20 00:13:17,BillingSystem,"nova.osapi_compute.wsgi.server [req-7ee56f12-b2ee-4eec-a767-d06435b1b2c6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796621",HTTP Status,
8/15/2025 12:14,BillingSystem,System reboot initiated by user User901.,System Notification,
12/15/2025 13:12,ThirdPartyAPI,Backup ended at 2025-06-08 17:57:26.,System Notification,
2/3/2025 3:26,BillingSystem,User User402 logged out.,User Action,
2025-09-03 02:04:53,AnalyticsEngine,"nova.compute.claims [req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 95960536-049b-41f6-9049-05fc479b6a7c] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage,
2025-11-30 14:36:55,BillingSystem,"nova.osapi_compute.wsgi.server [req-11fa0afd-fbbf-4d33-b4a3-eadb918ccd07 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1875880",HTTP Status,
2025-06-04 17:08:42,ModernHR,"nova.osapi_compute.wsgi.server [req-243447da-80ee-4808-8d5d-11bd590c2711 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2768469",HTTP Status,
7/1/2025 14:26,ModernCRM,User User167 logged in.,User Action,
2025-04-18 13:54:21,AnalyticsEngine,"nova.compute.claims [req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Total disk: 15 GB, used: 0.00 GB",Resource Usage,
2025-10-23 15:10:17,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-5e914d03-3281-48b4-9dee-bf7664c6b59c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2578239",HTTP Status,
4/21/2025 14:00,ThirdPartyAPI,User 4373 has escalated admin privileges without authorization,Security Alert,
2025-10-13 04:08:06,BillingSystem,"nova.osapi_compute.wsgi.server [req-3f8eee6a-941b-44e5-af74-fb97a076217a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2812061",HTTP Status,
1/22/2025 0:54,AnalyticsEngine,Account with ID 4585 created by User485.,User Action,
2025-03-14 04:12:57,ModernHR,"nova.metadata.wsgi.server [req-57347641-fcb9-4d81-a320-5b050607d370 - - - - -] 10.11.21.135,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" RCODE  200 len: 967 time: 0.2257981",HTTP Status,
7/30/2025 11:07,BillingSystem,User User919 logged out.,User Action,
9/20/2025 14:44,ThirdPartyAPI,Admin privilege misuse detected for user 3117,Security Alert,
2025-02-17 11:12:23,ModernCRM,"nova.compute.claims [req-97fcea79-42f7-4241-9b9e-63fe193c1929 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: b562ef10-ba2d-48ae-bf4a-18666cba4a51] Total disk: 15 GB, used: 0.00 GB",Resource Usage,
7/9/2025 9:38,BillingSystem,Error in email delivery affected service,Critical Error,
4/8/2025 22:53,ModernHR,Account with ID 6661 created by User556.,User Action,
2025-11-16 10:43:20,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-1c33bdb8-a945-437c-a2a4-836c25c502ef 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.4467819",HTTP Status,
2025-05-04 18:11:21,BillingSystem,"nova.osapi_compute.wsgi.server [req-16984fba-a60d-4234-9a5c-2f5f9bb45081 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 211 time: 0.1063731",HTTP Status,
5/20/2025 7:43,ModernCRM,API security system detected suspicious activity from user 4239,Security Alert,
2025-11-16 09:00:08,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.0007050",HTTP Status,
10/12/2025 6:00,ModernHR,Possible malware activity from 192.168.71.185 detected,Security Alert,
2025-01-06 04:56:06,ModernCRM,"nova.osapi_compute.wsgi.server [req-9d415292-078d-4325-9e67-e1ed14e1c957 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1583 time: 0.1959479",HTTP Status,
2/24/2025 2:57,AnalyticsEngine,Backup completed successfully.,System Notification,
1/15/2025 8:47,BillingSystem,Unexpected server 40 downtime occurred during data validation,Error,
4/11/2025 8:04,ModernCRM,Security breach suspected from IP address 192.168.89.160,Security Alert,
11/19/2025 15:14,ModernHR,Boot process was stopped by kernel malfunction,Critical Error,
8/25/2025 12:03,ModernCRM,Error replicating data to shard 17,Error,
2025-05-07 13:25:09,AnalyticsEngine,"nova.compute.claims [req-d6986b54-3735-4a42-9074-0ba7d9717de9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: af5f7392-f7d4-4298-b647-c98924c64aa1] disk limit not specified, defaulting to unlimited",Resource Usage,
2025-06-08 16:53:59,ModernCRM,"nova.osapi_compute.wsgi.server [req-e2e335d1-99eb-4702-aa0a-111f1dc7cd93 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1759 time: 0.2809780",HTTP Status,
2025-12-10 08:30:50,ModernCRM,"nova.osapi_compute.wsgi.server [req-19db83be-773c-4b1c-8615-7f1bf20500fa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2618630",HTTP Status,
2025-01-05 07:37:46,ModernHR,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" RCODE  200 len: 119 time: 0.0010529",HTTP Status,
7/20/2025 21:26,ModernHR,Backup started at 2025-09-15 18:27:39.,System Notification,
2025-09-28 05:39:23,AnalyticsEngine,"nova.metadata.wsgi.server [req-89097afe-bee0-455e-8b96-cf6531c50564 - - - - -] 10.11.21.129,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" Return code: 200 len: 264 time: 0.2234900",HTTP Status,
2025-12-26 09:51:46,ModernHR,"nova.osapi_compute.wsgi.server [req-a40c78d6-9f83-4945-86c5-11d623eb41b7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2620499",HTTP Status,
2025-07-17 05:19:27,ModernHR,"nova.metadata.wsgi.server [req-db4ae65d-6aab-4be6-abbd-59fbb9dae569 - - - - -] 10.11.21.141,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" Return code: 200 len: 124 time: 0.2228522",HTTP Status,
4/9/2025 8:28,AnalyticsEngine,System reboot initiated by user User876.,System Notification,
7/21/2025 5:17,BillingSystem,Unscheduled reboot of server 38 occurred during data synchronization,Error,
2025-03-08 07:30:08,AnalyticsEngine,"nova.metadata.wsgi.server [req-3169ebb5-1055-4017-a172-e8da7500e084 - - - - -] 10.11.21.137,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" Return code: 200 len: 264 time: 0.2397351",HTTP Status,
2025-05-16 12:55:04,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-5de95d80-f71b-490c-8d14-92b6f68286f6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2795429",HTTP Status,
11/7/2025 19:23,ModernHR,File data_7222.csv uploaded successfully by user User296.,System Notification,
2025-11-10 14:49:00,AnalyticsEngine,"nova.metadata.wsgi.server [req-09ad207c-d18b-465c-aaa6-ca8326453c26 - - - - -] 10.11.21.139,10.11.10.1 ""GET /latest/meta-data/ami-launch-index HTTP/1.1"" Status code -  200 len: 117 time: 0.2664881",HTTP Status,
2025-05-15 17:37:13,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-612c8a52-3f24-45a6-ab9f-61dedce20abb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2626150",HTTP Status,
4/1/2025 18:53,ThirdPartyAPI,User User784 logged out.,User Action,
2025-08-31 21:09:04,ModernHR,"nova.osapi_compute.wsgi.server [req-e9c83d27-a59d-4538-a732-7dab65fb4130 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2882659",HTTP Status,
2025-07-05 13:34:26,ModernHR,"nova.osapi_compute.wsgi.server [req-8a13853b-8daa-420b-a028-d49e438497b5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2778099",HTTP Status,
11/19/2025 13:14,BillingSystem,Repeated failed login attempts occurred for user ID 7482,Security Alert,
2025-03-16 13:02:16,ModernHR,"nova.osapi_compute.wsgi.server [req-50e6e570-f8fb-4d9b-973d-b9ba8a260aa0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2513149",HTTP Status,
2025-01-29 18:00:20,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-dfef2312-3d98-4d1a-bbb9-65069ce80588 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1910 time: 0.2610891",HTTP Status,
2025-10-05 00:47:28,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-31d09752-6f82-4fc5-ac97-416b9c865af4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/b562ef10-ba2d-48ae-bf4a-18666cba4a51 HTTP/1.1"" Status code -  204 len: 203 time: 0.2582572",HTTP Status,
2025-04-04 09:57:46,ModernCRM,"nova.osapi_compute.wsgi.server [req-61b292c7-db97-46b5-820a-3e3c7c22493a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.4331501",HTTP Status,
3/31/2025 5:20,ModernCRM,System reboot initiated by user User811.,System Notification,
1/21/2025 0:09,ModernCRM,Backup started at 2025-03-12 22:42:26.,System Notification,
1/31/2025 16:41,ThirdPartyAPI,"Server 3 experienced unusual traffic, potential vulnerability",Security Alert,
6/7/2025 13:55,BillingSystem,File data_9735.csv uploaded successfully by user User705.,System Notification,
1/7/2025 12:43,AnalyticsEngine,Critical system issue detected in key module,Critical Error,
10/22/2025 20:18,ThirdPartyAPI,System updated to version 2.0.6.,System Notification,
8/11/2025 2:45,BillingSystem,System updated to version 3.6.4.,System Notification,
2025-07-17 15:54:05,BillingSystem,"nova.osapi_compute.wsgi.server [req-5e38f94a-fd4a-4898-93e0-48033a8a2a1c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2656732",HTTP Status,
7/20/2025 19:57,ThirdPartyAPI,API access control system blocked user 5736,Security Alert,
2025-01-26 10:25:33,ThirdPartyAPI,"nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Total usable vcpus: 16, total allocated vcpus: 0",Resource Usage,
2025-01-25 04:53:17,BillingSystem,"nova.compute.claims [req-afb5ee70-39d1-435e-9bf9-2fc3339c5b5b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 127e769a-4fe6-4548-93b1-513ac51e0452] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage,
3/30/2025 0:04,ModernHR,System component is not operating: component ID Component12,Critical Error,
2025-04-11 22:36:31,AnalyticsEngine,"nova.osapi_compute.wsgi.server [req-3a411e65-bde8-42a4-b222-4779a62e4316 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2697551",HTTP Status,
2/25/2025 1:40,AnalyticsEngine,System reboot initiated by user User964.,System Notification,
12/3/2025 4:16,ModernCRM,Backup completed successfully.,System Notification,
2/4/2025 20:18,ModernHR,Backup ended at 2025-07-27 02:12:12.,System Notification,
2025-11-11 18:01:18,ModernHR,"nova.osapi_compute.wsgi.server [req-74b000e1-54e1-4761-ba25-545a517f42f9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/63a0d960-70b6-44c6-b606-491478a5cadf HTTP/1.1"" Status code -  204 len: 203 time: 0.2671530",HTTP Status,
2025-05-28 18:04:12,ModernCRM,"nova.osapi_compute.wsgi.server [req-91f43d98-99af-4c3c-ae42-753ae149ae99 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1893 time: 0.2630000",HTTP Status,
8/3/2025 4:01,AnalyticsEngine,Severe error encountered in core system component,Critical Error,
9/3/2025 19:52,ModernHR,System component has stopped working: component ID Component63,Critical Error,
8/16/2025 4:14,ThirdPartyAPI,Failed access attempt on limited account Account9465,Security Alert,
2025-08-13 21:32:46,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-815218d2-3f52-467c-86bb-ca2bf4e19001 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" HTTP status code -  200 len: 1893 time: 0.2683980",HTTP Status,
8/4/2025 21:53,ThirdPartyAPI,File data_7502.csv uploaded successfully by user User395.,System Notification,
4/29/2025 13:45,BillingSystem,API access denied due to unauthorized credentials for user 8868,Security Alert,
2025-10-04 22:45:34,AnalyticsEngine,"nova.compute.claims [req-2d658d2c-7eff-414e-a68f-3f1c75c9e874 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] [instance: 7e7cc42f-3cb9-4d91-804c-f5a32d54f1c5] memory limit: 96258.00 MB, free: 95746.00 MB",Resource Usage,
2025-01-26 00:15:12,BillingSystem,"nova.osapi_compute.wsgi.server [req-370681d7-1260-4326-b10a-112d8c56c41e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Status code -  200 len: 1893 time: 0.2589149",HTTP Status,
11/10/2025 2:58,AnalyticsEngine,Backup ended at 2025-12-04 02:19:48.,System Notification,
2025-10-03 08:07:18,ModernCRM,"nova.osapi_compute.wsgi.server [req-b6241790-0b6d-4e98-84ca-36bbeb5e676b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2652829",HTTP Status,
6/20/2025 14:45,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification,
2025-03-23 10:37:27,AnalyticsEngine,"nova.metadata.wsgi.server [req-49f8125c-481f-4d59-b390-607c59629638 - - - - -] 10.11.21.134,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" HTTP status code -  404 len: 176 time: 0.2255361",HTTP Status,
12/22/2025 10:24,ModernCRM,Server 48 went down unexpectedly while data was being synced,Error,
10/24/2025 14:56,BillingSystem,Elevation of admin privileges detected for user 8436,Security Alert,
4/17/2025 12:13,ThirdPartyAPI,Disk cleanup completed successfully.,System Notification,
11/11/2025 11:45,BillingSystem,System updated to version 5.8.1.,System Notification,
2025-10-04 14:52:09,ThirdPartyAPI,"nova.osapi_compute.wsgi.server [req-e89e7c8f-91d3-41c6-8483-ca10554084c7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" RCODE  200 len: 1893 time: 0.2793601",HTTP Status,
6/13/2025 0:56,ThirdPartyAPI,System updated to version 2.1.1.,System Notification,
2025-03-22 02:43:58,ThirdPartyAPI,"nova.metadata.wsgi.server [-] 10.11.21.132,10.11.10.1 ""GET /latest/meta-data/hostname HTTP/1.1"" Status code -  200 len: 130 time: 0.0011861",HTTP Status,
11/30/2025 13:45,ModernHR,System reboot initiated by user User766.,System Notification,
9/8/2025 7:03,ModernCRM,Server 33 was rebooted without notice during data verification,Error,
2025-03-19 15:59:25,BillingSystem,"nova.osapi_compute.wsgi.server [req-2d183073-77ff-47b9-95eb-07be7fafc897 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -] 10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" Return code: 200 len: 1910 time: 0.2651579",HTTP Status,
2025-11-04 11:05:35,ModernCRM,nova.compute.resource_tracker [req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -] Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=512MB phys_disk=15GB used_disk=0GB total_vcpus=16 used_vcpus=0 pci_stats=[],Resource Usage,
